Nome,UF,Latitude,Longitude,Altitude,Codigo,ano,mes,tmed,pr_mes
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2010,11,23.314086638556603,139.50328138736268
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2010,11,19.804559728834363,179.14013174441834
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2010,11,17.794427892896863,187.22040561107178
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2010,11,26.07903347015383,219.9838718500473
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2010,11,20.32725395626494,53.97301522162934
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2010,11,22.49772650400797,29.965039166484075
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2010,11,22.42912570105659,101.48644057181855
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2010,11,21.159808752271886,114.05220237639924
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2010,11,18.090220536126026,175.4136940565445
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2010,11,20.65017604827881,202.7388176050522
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2010,11,26.416085879007994,178.76495030787964
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2010,11,25.91423041025797,305.69068697360535
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2010,12,23.301072713380222,223.65118985976196
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2010,12,25.18954770077943,335.87919598425844
POSSE,GO,-14.089167,-46.366389,830.0,A017,2010,12,23.50548142053748,203.72301762904144
BELEM,PA,-1.411111,-48.439444,21.17,A201,2010,12,27.026220247822437,240.91931110228515
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2010,12,25.853673204811685,351.89409976805666
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2010,12,27.185935469596643,105.74004476870513
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2010,12,27.69161108283589,70.73490744437194
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2010,12,25.21384625588695,67.44504397715545
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2010,12,25.32824320229156,33.31794267500854
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2010,12,25.439854845436685,185.62539344634033
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2010,12,26.766877274872172,67.91694885100341
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2010,12,23.912319458171908,290.2160627206705
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2010,12,22.4747407031316,435.10854667033175
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2010,12,25.40957353243266,198.5968989690683
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2010,12,21.376795684650403,258.0791605075739
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2010,12,19.342912641135626,386.625666674032
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2010,12,28.843351044193412,116.65235882605529
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2010,12,22.93156193969071,182.0536745151422
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2010,12,25.257949078467618,202.90536111201263
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2010,12,24.406478459347966,241.03863960112548
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2010,12,22.639674758911156,212.20234459246612
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2010,12,19.391483499670585,219.60372155512786
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2010,12,22.114097746982395,413.86633044089297
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2010,12,27.447735599804957,119.67620676363921
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2010,12,26.10939344590713,198.3929169734857
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,1,22.76023209274456,290.20489884237577
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,1,24.699834852321203,379.41752506117155
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,1,23.160801229169294,181.1519576392584
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,1,25.426523360385715,395.2223224721365
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,1,24.95914894842332,368.96596980909635
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,1,27.30577875773116,55.91599775175382
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,1,26.57307336458598,238.00832165102292
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,1,24.25794294623921,156.09543157438566
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,1,25.226776951615534,79.81868220190336
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,1,24.558600813342707,179.8411471925192
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,1,25.813158105009393,73.86623454908658
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,1,23.61275540423651,115.84402752737333
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,1,23.191190174061774,246.7610998235159
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,1,26.34979757493545,174.215288289588
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,1,22.53188447849726,314.5495517335348
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,1,19.46140396774456,341.3546694598608
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,1,27.290852052421997,225.79220069269468
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,1,25.25349591162899,161.1527515731268
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,1,26.91563153830907,147.3597748361044
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,1,25.564105790661245,107.4779344878607
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,1,23.845660310150492,158.35811329702665
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,1,21.580045810822526,269.13133395532896
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,1,24.538300389115534,395.81415189127256
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,1,26.160643719088682,310.8916444859915
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,1,25.086637607697526,309.75577367166807
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,2,23.352160117739743,205.557798223289
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,2,24.4580270494734,445.97709663370466
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,2,23.494520260038826,224.41614158609724
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,2,25.31328944251652,350.763430075439
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,2,25.078173301333493,323.2657808826289
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,2,27.440585526965947,210.41939146974897
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,2,26.181709271385557,134.31074209669447
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,2,23.13436342875167,219.41541619757032
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,2,25.099311810448057,82.468797640594
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,2,24.72637247358051,110.46977825620985
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,2,26.510174324398974,34.517546372207164
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,2,25.43758027212965,36.95700057009077
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,2,24.16625575111027,124.25192184904432
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,2,27.596771585373688,74.09251220682478
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,2,23.12483322506864,174.04146976927137
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,2,19.794691158476326,240.9865457580409
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,2,26.492776398431715,235.88011153200483
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,2,23.586186345418298,178.00841219881391
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,2,24.909291930425752,129.09856923082685
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,2,24.86870645795551,302.9551852510295
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,2,23.109225663684697,328.1331259773097
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,2,20.900761540730798,224.55464787939405
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,2,24.16839779445104,336.3145042226634
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,2,26.018745404198057,292.01378412702894
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,2,25.188629495529938,262.8167320058665
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,3,22.258071148780118,280.92808805175196
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,3,24.80801759535268,355.4235228127993
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,3,22.931174727409143,293.7174715823687
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,3,25.52900948883388,527.9909052676715
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,3,25.28459584636073,324.35947440333734
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,3,26.519863403484408,73.96831892199884
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,3,25.8792672803325,133.34311328597437
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,3,23.335020073511316,131.212619764284
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,3,25.87248909652874,62.296507579759464
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,3,24.234252999418572,192.3875340051211
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,3,27.340005267563697,55.00276170440088
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,3,23.026313441286845,238.10426674552332
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,3,21.027891167261316,316.23451195426355
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,3,24.065617456743837,225.0638433522738
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,3,20.375610421293572,188.35069022841822
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,3,17.997549475392987,231.57708130545984
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,3,25.768779209095953,330.4045327729739
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,3,21.882737752442722,137.42045841880213
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,3,23.591417607953474,62.582207543329105
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,3,24.21811871682445,129.90219674773584
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,3,22.3741403272075,94.10860918231378
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,3,18.68035830015782,82.51051388450037
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,3,21.556886147940077,206.94678805537592
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,3,25.60299722404892,291.4819695777453
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,3,25.21661974589034,347.6607628888644
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,4,23.116726684570324,51.71474133796394
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,4,25.465486992730064,116.14929949111641
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,4,23.31658562554253,89.67553888625801
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,4,25.20550435384115,540.2437380439728
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,4,24.950670369466195,429.516755688855
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,4,26.798698255750878,44.66066573924721
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,4,25.7256025526259,191.78845797843636
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,4,23.635783216688367,72.71996949977577
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,4,24.507121107313367,185.1265362388581
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,4,24.87343512641064,32.06101869411171
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,4,25.257861667209227,94.56581686801613
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,4,22.76873406304253,58.023177731701736
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,4,20.79497918023003,171.3035783655137
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,4,23.964586385091195,106.86776851482094
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,4,20.053697713216195,92.7583358175248
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,4,17.22829352484814,135.94789122409523
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,4,26.13873189290365,83.74906395740211
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,4,19.075049167209215,233.1846884376496
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,4,20.334917873806432,117.90613149470985
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,4,22.387611558702304,94.01845251388252
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,4,20.601839531792564,110.41498993701637
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,4,18.026326836480052,80.3558460361451
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,4,21.441797214084204,150.8214405662507
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,4,26.26356099446616,111.39627610511482
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,4,25.204630872938367,266.69041131801305
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,5,22.759903249432966,0.9207121961800624
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,5,25.995168181388635,49.0998767250268
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,5,23.040150435252883,9.512185298749642
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,5,26.01852692634833,336.07923909361045
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,5,25.71452984553514,252.20157130891963
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,5,24.90053612493699,35.03505810434504
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,5,25.791917173324123,175.9110979669778
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,5,23.19162000430532,73.12914653951808
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,5,23.460127438781115,201.81703492338343
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,5,24.519957642914164,10.741545998403268
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,5,23.152394743888635,62.74576409990473
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,5,21.18597851825018,6.554781638929086
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,5,17.08604099724886,49.094542109319406
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,5,20.354243912235404,69.12502571279688
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,5,16.36234780588461,28.584449731656747
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,5,13.843058071341602,30.041619383641915
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,5,23.187829261697743,1.5230469339577724
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,5,14.881039002121156,73.9380411737649
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,5,16.36134761687248,77.94928475553675
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,5,18.872045176516338,12.612103664228158
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,5,17.072316618888635,12.579216801473336
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,5,14.355220474735404,37.464588128873544
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,5,17.842162889049916,59.03515144521876
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,5,24.797296142578148,3.968968235799508
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,5,25.54733289493032,92.66936703855677
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,6,21.699459944831005,10.606994794688518
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,6,26.679958534240768,0.15420274623423325
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,6,23.221779823303223,0.29619591125040756
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,6,26.282945187886583,105.2933837641099
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,6,26.392770491706017,57.989200519404704
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,6,24.620298703511594,7.455384301028545
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,6,26.22426191965741,39.86158029922038
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,6,23.707131385803223,6.256004737696941
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,6,22.876410357157397,116.27211229690104
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,6,24.326600244310214,0.5514080990174364
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,6,22.307082557678257,57.29455308803111
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,6,20.90237335628933,0.3684069383957933
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,6,16.046801524692114,36.08589427360087
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,6,18.876659923129637,36.38582484611064
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,6,14.659111637539354,48.75986831077128
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,6,12.781046316358811,46.50423483737498
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,6,22.73209340837269,18.875112699351604
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,6,12.637494341532431,140.1035095918992
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,6,13.340866194831051,114.47085993178874
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,6,16.816142887539343,117.6476980913499
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,6,14.453743256462985,110.97503261455088
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,6,12.24032637278242,95.54827766307383
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,6,15.753732405768517,86.32764773257762
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,6,24.437478065490723,7.896264957270915
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,6,26.620233599344886,23.006996082148845
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,7,22.29502606955907,0.02739923954919732
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,7,26.397486377018765,0.6546189165206329
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,7,22.80517759425669,0.034477291116274955
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,7,26.29034539499594,77.11399692059473
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,7,26.389070088376286,37.04540031910852
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,7,23.6264246540685,9.28654867173151
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,7,25.775959474296997,46.92178565026239
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,7,22.9748579537997,18.945034322747745
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,7,21.887762754706955,272.30022448063806
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,7,23.57395017070155,0.25778609276727593
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,7,21.73109010265722,36.25861900807337
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,7,20.31481196085616,2.420138297090091
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,7,16.731512754706955,21.117787537583865
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,7,19.270533252018765,28.79374819756464
SAO PAULO - MIRANTE,SP,-23.496289,-46.620067,785.64,A701,2011,7,16.47201489684403,35.45158701897577
CAMPOS DO JORDAO,SP,-22.750278,-45.603889,1662.95,A706,2011,7,14.058115157260715,9.497102079400577
CORUMBA,MS,-18.996667,-57.6375,111.73,A724,2011,7,22.814552069223055,11.383484778413333
SANTA MARIA,RS,-29.725,-53.720556,105.0,A803,2011,7,11.868948175573905,241.0443385219665
URUGUAIANA,RS,-29.84,-57.081944,74.29,A809,2011,7,12.59105051512364,115.12027281285242
MAL. CANDIDO RONDON,PR,-24.533333,-54.019167,392.07,A820,2011,7,17.62714132493545,151.83642107010797
NOVA TEBAS,PR,-24.433889,-51.953889,660.0,A822,2011,7,16.29376336374594,144.2633678293319
RIO NEGRINHO,SC,-26.248611,-49.574167,856.0,A862,2011,7,13.54367673320155,167.7900214767547
MORRETES,PR,-25.508889,-48.808611,50.31,A873,2011,7,16.16074872580907,184.12668603421167
CUIABA,MT,-15.606944,-56.060833,184.0,A901,2011,7,24.889413985385715,0.03216761113122857
PORTO VELHO,RO,-8.793611,-63.845833,86.7,A925,2011,7,27.28734220279165,18.34895807267145
GOIANIA,GO,-16.642778,-49.220278,727.3,A002,2011,8,24.921282520089107,0.028017575399275074
PALMAS,TO,-10.147778,-48.314444,267.0,A009,2011,8,28.2298736449211,0.43124299730479265
POSSE,GO,-14.089167,-46.366389,830.0,A017,2011,8,24.875685976910347,0.09249489988505388
BELEM,PA,-1.411111,-48.439444,21.17,A201,2011,8,27.04564722943053,52.04357546056926
ITAITUBA,PA,-4.276944,-55.993056,24.46,A231,2011,8,28.06778002092915,53.89803987230479
CABROBO,PE,-8.503889,-39.315278,342.74,A329,2011,8,24.39423541407433,3.5001073428553298
MORADA NOVA,CE,-5.091111,-38.364722,93.0,A332,2011,8,27.038010615687256,10.163876826421614
CAMPOS SALES,CE,-7.077778,-40.362778,577.95,A347,2011,8,24.208722666258495,6.6695545264643386
PALMARES,PE,-8.666667,-35.568056,164.01,A357,2011,8,22.122057994719512,81.81612532819926
BARREIRAS,BA,-12.124722,-45.026944,474.17,A402,2011,8,25.419242764544776,0.1253966638010695
FEIRA DE SANTANA,BA,-12.196111,-38.9675,229.64,A413,2011,8,22.533873350902297,27.30575543131053
MONTES CLAROS,MG,-16.686389,-43.843889,645.87,A506,2011,8,22.818037287394247,0.28118830408274675
PICO DO COUTO,RJ,-22.464722,-43.291389,1777.0,A610,2011,8,18.63862280486734,42.52906482900798
RIO DE JANEIRO - VILA MILITAR,RJ,-22.861389,-43.411389,30.43,A621,2011,8,20.838138198852562,41.03409093107402
