ano_mes,codigo,nome,uf,PR_soma_mm,PR_dias_validos,Tmed_media,T_dias_validos,dias_no_mes
2013-11,A402,BARREIRAS,BA,149.60000079870224,30,27.165000025431315,30,30
2013-12,A402,BARREIRAS,BA,241.5999986976385,30,25.616129075327226,31,31
2014-01,A402,BARREIRAS,BA,28.000000551342964,31,26.39354835018035,31,31
2014-02,A402,BARREIRAS,BA,117.80000029504299,28,26.342856918062484,28,28
2014-03,A402,BARREIRAS,BA,124.59999997913837,31,26.198387022941343,31,31
2014-04,A402,BARREIRAS,BA,104.19999958574772,30,25.926666657129925,30,30
2014-05,A402,BARREIRAS,BA,5.199999928474426,31,25.519354820251465,31,31
2014-06,A402,BARREIRAS,BA,2.600000023841858,30,24.383333285649616,30,30
2014-07,A402,BARREIRAS,BA,0.0,31,24.453225874131725,31,31
2014-08,A402,BARREIRAS,BA,0.0,31,25.38548392634238,31,31
2014-09,A402,BARREIRAS,BA,1.9999999552965164,30,28.04666657447815,30,30
2014-10,A402,BARREIRAS,BA,27.600000381469727,31,28.779032430341168,31,31
2014-11,A402,BARREIRAS,BA,162.19999971985817,29,28.306666628519693,30,30
2014-12,A402,BARREIRAS,BA,211.80000296235085,31,26.233870875450872,31,31
2015-01,A402,BARREIRAS,BA,93.00000135600567,30,27.262903121209913,31,31
2015-02,A402,BARREIRAS,BA,104.40000165998936,27,25.869642734527588,28,28
2015-03,A402,BARREIRAS,BA,121.39999817311764,31,26.711290328733384,31,31
2015-04,A402,BARREIRAS,BA,197.60000036656857,30,26.48833328882853,30,30
2015-05,A402,BARREIRAS,BA,12.19999997317791,31,25.32903225191178,31,31
2015-06,A402,BARREIRAS,BA,0.4000000059604645,30,24.31999994913737,30,30
2015-07,A402,BARREIRAS,BA,0.0,31,24.703225751076975,31,31
2015-08,A402,BARREIRAS,BA,0.0,31,25.0032257879934,31,31
2015-09,A402,BARREIRAS,BA,0.0,30,28.921666542689007,30,30
2015-10,A402,BARREIRAS,BA,6.4000000059604645,31,29.746774119715536,31,31
2015-11,A402,BARREIRAS,BA,114.80000120401382,30,29.348333422342936,30,30
2015-12,A402,BARREIRAS,BA,45.19999948143959,31,28.75645154522311,31,31
2016-01,A402,BARREIRAS,BA,590.1999968290329,31,26.020967944975823,31,31
2016-02,A402,BARREIRAS,BA,6.800000011920929,29,27.060344728930243,29,29
2016-03,A402,BARREIRAS,BA,52.00000071525574,31,27.58709649116762,31,31
2016-04,A402,BARREIRAS,BA,12.000000178813934,30,26.991666682561238,30,30
2016-05,A402,BARREIRAS,BA,0.6000000238418579,31,26.203225874131725,31,31
2016-06,A402,BARREIRAS,BA,0.20000000298023224,30,25.26333328882853,30,30
2016-07,A402,BARREIRAS,BA,0.0,31,24.167741960094823,31,31
2016-08,A402,BARREIRAS,BA,0.20000000298023224,31,26.306451659048758,31,31
2016-09,A402,BARREIRAS,BA,17.200000122189522,30,28.068333371480307,30,30
2016-10,A402,BARREIRAS,BA,77.39999911189079,30,28.22419351147067,31,31
2016-11,A402,BARREIRAS,BA,122.00000125169754,30,27.568333276112874,30,30
2016-12,A402,BARREIRAS,BA,117.20000037550926,31,27.317741855498284,31,31
2017-01,A402,BARREIRAS,BA,,7,,6,31
2017-02,A402,BARREIRAS,BA,164.99999804794788,20,25.477499961853027,20,28
2017-03,A402,BARREIRAS,BA,108.39999832212925,31,26.232258058363392,31,31
2017-04,A402,BARREIRAS,BA,11.800000414252281,30,26.258333269755045,30,30
2017-05,A402,BARREIRAS,BA,,0,26.309677462424002,31,31
2017-06,A402,BARREIRAS,BA,0.0,29,24.884999990463257,30,30
2017-07,A402,BARREIRAS,BA,0.0,31,23.33387113386585,31,31
2017-08,A402,BARREIRAS,BA,2.0,31,25.432258098356186,31,31
2017-09,A402,BARREIRAS,BA,0.0,30,26.831666692097983,30,30
2017-10,A402,BARREIRAS,BA,0.0,31,30.16451632591986,31,31
2017-11,A402,BARREIRAS,BA,97.19999967515469,30,28.133333206176758,30,30
2017-12,A402,BARREIRAS,BA,250.7999953329563,31,26.84677400896626,31,31
2018-01,A402,BARREIRAS,BA,,5,27.032257941461378,31,31
2018-02,A402,BARREIRAS,BA,,0,25.698214258466447,28,28
2018-03,A402,BARREIRAS,BA,,11,25.949999840028823,31,31
2018-04,A402,BARREIRAS,BA,90.59999869763851,30,25.504999955495197,30,30
2018-05,A402,BARREIRAS,BA,4.400000095367432,31,25.262903121209913,31,31
2018-06,A402,BARREIRAS,BA,0.0,30,23.79500002861023,30,30
2018-07,A402,BARREIRAS,BA,0.0,31,23.179032125780658,31,31
2018-08,A402,BARREIRAS,BA,0.4000000059604645,31,26.309677293223718,31,31
2018-09,A402,BARREIRAS,BA,0.0,30,28.178333298365274,30,30
2018-10,A402,BARREIRAS,BA,27.00000038743019,31,29.556451766721665,31,31
2018-11,A402,BARREIRAS,BA,220.80000157654285,30,27.313333415985106,30,30
2018-12,A402,BARREIRAS,BA,288.20000095665455,31,25.659677351674727,31,31
2019-01,A402,BARREIRAS,BA,56.399999886751175,31,27.38870962204472,31,31
2019-02,A402,BARREIRAS,BA,174.80000205338,28,26.576785802841187,28,28
2019-03,A402,BARREIRAS,BA,283.7999984174967,31,26.52741930561681,31,31
2019-04,A402,BARREIRAS,BA,79.20000071823597,30,26.43166669209798,30,30
2019-05,A402,BARREIRAS,BA,27.40000057220459,31,26.106451588292277,31,31
2019-06,A402,BARREIRAS,BA,0.0,30,24.188333463668823,30,30
2019-07,A402,BARREIRAS,BA,0.0,20,,19,31
2019-08,A402,BARREIRAS,BA,,10,,10,31
2019-09,A402,BARREIRAS,BA,2.799999952316284,30,27.91333333651225,30,30
2019-10,A402,BARREIRAS,BA,56.80000102519989,31,29.29838715830157,31,31
2019-11,A402,BARREIRAS,BA,126.3999985307455,30,29.148333326975504,30,30
2019-12,A402,BARREIRAS,BA,55.400001153349876,30,28.619354924848004,31,31
2010-01,A413,FEIRA DE SANTANA,BA,24.799999862909317,29,27.62903210424608,31,31
2010-02,A413,FEIRA DE SANTANA,BA,3.800000086426735,28,28.3892856325422,28,28
2010-03,A413,FEIRA DE SANTANA,BA,0.8000000268220901,30,28.375806716180616,31,31
2010-04,A413,FEIRA DE SANTANA,BA,0.20000000298023224,30,26.02499993642171,30,30
2010-05,A413,FEIRA DE SANTANA,BA,0.0,31,25.30161294629497,31,31
2010-06,A413,FEIRA DE SANTANA,BA,0.0,30,23.398333168029787,30,30
2010-07,A413,FEIRA DE SANTANA,BA,0.0,31,22.559677400896625,31,31
2010-08,A413,FEIRA DE SANTANA,BA,0.0,31,21.92666681607564,30,31
2010-09,A413,FEIRA DE SANTANA,BA,6.200000211596489,30,22.855000034968057,30,30
2010-10,A413,FEIRA DE SANTANA,BA,43.0000007301569,31,26.038709671266616,31,31
2010-11,A413,FEIRA DE SANTANA,BA,5.399999916553497,30,27.236666679382324,30,30
2010-12,A413,FEIRA DE SANTANA,BA,77.79999712109566,31,27.40322574492424,31,31
2011-01,A413,FEIRA DE SANTANA,BA,76.99999925494194,31,26.514516030588457,31,31
2011-02,A413,FEIRA DE SANTANA,BA,6.200000002980232,28,27.57142867360796,28,28
2011-03,A413,FEIRA DE SANTANA,BA,54.800001695752144,30,28.330645038235573,31,31
2011-04,A413,FEIRA DE SANTANA,BA,134.7999992966652,29,25.981666596730552,30,30
2011-05,A413,FEIRA DE SANTANA,BA,34.39999981224537,30,24.143548380944036,31,31
2011-06,A413,FEIRA DE SANTANA,BA,67.99999959766865,30,22.875,30,30
2011-07,A413,FEIRA DE SANTANA,BA,28.19999960064888,30,22.467742027774936,31,31
2011-08,A413,FEIRA DE SANTANA,BA,32.599999845027924,31,22.988709742023097,31,31
2011-09,A413,FEIRA DE SANTANA,BA,28.19999958574772,29,23.10499998728434,30,30
2011-10,A413,FEIRA DE SANTANA,BA,114.40000212192535,30,25.427419262547648,31,31
2011-11,A413,FEIRA DE SANTANA,BA,118.20000070333481,30,24.734999910990396,30,30
2011-12,A413,FEIRA DE SANTANA,BA,53.59999915957451,31,26.16129026105327,31,31
2012-01,A413,FEIRA DE SANTANA,BA,6.599999934434891,31,26.77580645776564,31,31
2012-02,A413,FEIRA DE SANTANA,BA,32.00000061094761,29,26.787931179178173,29,29
2012-03,A413,FEIRA DE SANTANA,BA,3.9999999552965164,31,27.074193646830896,31,31
2012-04,A413,FEIRA DE SANTANA,BA,18.19999970495701,30,26.328333314259847,30,30
2012-05,A413,FEIRA DE SANTANA,BA,65.59999950230122,31,25.033870973894672,31,31
2012-06,A413,FEIRA DE SANTANA,BA,67.80000022053719,29,23.548333263397218,30,30
2012-07,A413,FEIRA DE SANTANA,BA,,19,,16,31
2012-08,A413,FEIRA DE SANTANA,BA,,11,,10,31
2012-09,A413,FEIRA DE SANTANA,BA,24.60000044107437,30,24.288333304723103,30,30
2012-10,A413,FEIRA DE SANTANA,BA,17.19999995827675,31,25.300000006152736,31,31
2012-11,A413,FEIRA DE SANTANA,BA,76.20000006258488,30,27.31500005722046,30,30
2012-12,A413,FEIRA DE SANTANA,BA,2.0,31,27.746774119715536,31,31
2013-01,A413,FEIRA DE SANTANA,BA,121.99999724328518,31,27.91612926606209,31,31
2013-02,A413,FEIRA DE SANTANA,BA,7.400000035762787,28,27.87678551673889,28,28
2013-03,A413,FEIRA DE SANTANA,BA,2.0000000298023224,30,28.56999994913737,30,31
2013-04,A413,FEIRA DE SANTANA,BA,98.200001090765,30,26.594999980926513,30,30
2013-05,A413,FEIRA DE SANTANA,BA,,17,,16,31
2013-06,A413,FEIRA DE SANTANA,BA,44.40000005066395,20,,19,30
2013-07,A413,FEIRA DE SANTANA,BA,73.39999951422215,30,22.541935582314768,31,31
2013-08,A413,FEIRA DE SANTANA,BA,58.80000038444996,29,22.830645099762947,31,31
2013-09,A413,FEIRA DE SANTANA,BA,42.19999986886978,30,23.909999942779542,30,30
2013-10,A413,FEIRA DE SANTANA,BA,84.19999791681767,31,24.94677428276308,31,31
2013-11,A413,FEIRA DE SANTANA,BA,56.000000432133675,30,25.95166680018107,30,30
2013-12,A413,FEIRA DE SANTANA,BA,61.800001442432404,30,27.40967756702054,31,31
2014-01,A413,FEIRA DE SANTANA,BA,21.400000408291817,31,26.953225874131725,31,31
2014-02,A413,FEIRA DE SANTANA,BA,39.79999962449074,27,26.723214319774083,28,28
2014-03,A413,FEIRA DE SANTANA,BA,24.00000013411045,31,27.062902942780525,31,31
2014-04,A413,FEIRA DE SANTANA,BA,21.400000035762787,30,27.306666564941406,30,30
2014-05,A413,FEIRA DE SANTANA,BA,100.40000183880329,31,25.003225726466024,31,31
2014-06,A413,FEIRA DE SANTANA,BA,64.39999970793724,29,23.30666659673055,30,30
2014-07,A413,FEIRA DE SANTANA,BA,121.39999833703041,31,22.727419360991448,31,31
2014-08,A413,FEIRA DE SANTANA,BA,70.00000090897083,28,22.08225813219624,31,31
2014-09,A413,FEIRA DE SANTANA,BA,29.800000056624413,30,23.793333371480305,30,30
2014-10,A413,FEIRA DE SANTANA,BA,57.80000089108944,31,24.81774196317119,31,31
2014-11,A413,FEIRA DE SANTANA,BA,28.99999998509884,30,26.418333371480305,30,30
2014-12,A413,FEIRA DE SANTANA,BA,121.00000160932541,30,26.71724145165805,29,31
2015-01,A413,FEIRA DE SANTANA,BA,13.800000295042992,24,26.960000038146973,25,31
2015-02,A413,FEIRA DE SANTANA,BA,,10,,9,28
2015-03,A413,FEIRA DE SANTANA,BA,,0,,0,31
2015-04,A413,FEIRA DE SANTANA,BA,,0,,0,30
2015-05,A413,FEIRA DE SANTANA,BA,156.99999874830246,23,24.191304248312246,23,31
2015-06,A413,FEIRA DE SANTANA,BA,80.39999985694885,29,23.45,30,30
2015-07,A413,FEIRA DE SANTANA,BA,89.60000011324883,30,22.577419342533236,31,31
2015-08,A413,FEIRA DE SANTANA,BA,35.199999928474426,31,22.146774215082967,31,31
2015-09,A413,FEIRA DE SANTANA,BA,18.399999871850014,30,24.313333209355672,30,30
2015-10,A413,FEIRA DE SANTANA,BA,13.400000005960464,30,25.693548387096776,31,31
2015-11,A413,FEIRA DE SANTANA,BA,4.599999815225601,30,28.298333263397218,30,30
2015-12,A413,FEIRA DE SANTANA,BA,2.2000000327825546,30,28.433870746243386,31,31
2016-01,A413,FEIRA DE SANTANA,BA,163.200000628829,30,27.59374988079071,24,31
2016-02,A413,FEIRA DE SANTANA,BA,47.00000113248825,29,26.918965306775323,29,29
2016-03,A413,FEIRA DE SANTANA,BA,12.800000160932541,31,27.929032171926192,31,31
2016-04,A413,FEIRA DE SANTANA,BA,28.799999967217445,30,27.033333333333335,30,30
2016-05,A413,FEIRA DE SANTANA,BA,68.79999959468842,30,25.017241412195666,29,31
2016-06,A413,FEIRA DE SANTANA,BA,56.19999960064888,29,24.137037065294052,27,30
2016-07,A413,FEIRA DE SANTANA,BA,,6,,5,31
2016-08,A413,FEIRA DE SANTANA,BA,,0,,0,31
2016-09,A413,FEIRA DE SANTANA,BA,16.80000002682209,22,24.9863638010892,22,30
2016-10,A413,FEIRA DE SANTANA,BA,15.400000378489494,31,26.925000156675065,28,31
2016-11,A413,FEIRA DE SANTANA,BA,7.199999839067459,28,,9,30
2016-12,A413,FEIRA DE SANTANA,BA,19.99999986588955,25,,5,31
2017-01,A413,FEIRA DE SANTANA,BA,,15,,0,31
2017-02,A413,FEIRA DE SANTANA,BA,,17,,11,28
2017-03,A413,FEIRA DE SANTANA,BA,39.200000628829,31,27.890322500659572,31,31
2017-04,A413,FEIRA DE SANTANA,BA,67.20000094175339,30,26.38499994277954,30,30
2017-05,A413,FEIRA DE SANTANA,BA,58.99999913573265,30,24.648387016788607,31,31
2017-06,A413,FEIRA DE SANTANA,BA,41.79999960958958,26,24.141666690508526,24,30
2017-07,A413,FEIRA DE SANTANA,BA,,17,,7,31
2017-08,A413,FEIRA DE SANTANA,BA,12.399999812245369,28,22.84444455747251,27,31
2017-09,A413,FEIRA DE SANTANA,BA,62.19999958574772,28,23.191666698455812,30,30
2017-10,A413,FEIRA DE SANTANA,BA,6.9999998807907104,29,25.445161250329786,31,31
2017-11,A413,FEIRA DE SANTANA,BA,44.40000016987324,30,26.81499989827474,30,30
2017-12,A413,FEIRA DE SANTANA,BA,27.599999994039536,31,28.254838666608258,31,31
2018-01,A413,FEIRA DE SANTANA,BA,40.00000059604645,31,28.17096777885191,31,31
2018-02,A413,FEIRA DE SANTANA,BA,7.600000202655792,28,28.5821430342538,28,28
2018-03,A413,FEIRA DE SANTANA,BA,73.00000086426735,30,28.603846109830418,26,31
2018-04,A413,FEIRA DE SANTANA,BA,122.2000020891428,26,,17,30
2018-05,A413,FEIRA DE SANTANA,BA,96.60000152885914,31,24.229032178078928,31,31
2018-06,A413,FEIRA DE SANTANA,BA,109.2000002861023,29,23.239999930063885,30,30
2018-07,A413,FEIRA DE SANTANA,BA,13.200000077486038,31,22.30806452228177,31,31
2018-08,A413,FEIRA DE SANTANA,BA,21.00000049173832,25,23.474999926306985,22,31
2018-09,A413,FEIRA DE SANTANA,BA,17.60000029206276,30,24.72413784882118,29,30
2018-10,A413,FEIRA DE SANTANA,BA,30.799999952316284,31,26.76250011580331,28,31
2018-11,A413,FEIRA DE SANTANA,BA,24.59999968111515,30,26.853333377838133,30,30
2018-12,A413,FEIRA DE SANTANA,BA,115.00000225007534,31,26.70322584336804,31,31
2019-01,A413,FEIRA DE SANTANA,BA,2.6000000089406967,31,27.56290315812634,31,31
2019-02,A413,FEIRA DE SANTANA,BA,33.999998956918716,28,29.498214108603342,28,28
2019-03,A413,FEIRA DE SANTANA,BA,162.199999243021,31,28.03225818757088,31,31
2019-04,A413,FEIRA DE SANTANA,BA,45.39999862015247,30,27.106666628519694,30,30
2019-05,A413,FEIRA DE SANTANA,BA,66.39999940991402,31,26.033870943130985,31,31
2019-06,A413,FEIRA DE SANTANA,BA,118.39999890327454,30,23.433333174387613,30,30
2019-07,A413,FEIRA DE SANTANA,BA,115.3999999165535,31,22.73225804298155,31,31
2019-08,A413,FEIRA DE SANTANA,BA,61.20000059902668,31,22.62096777269917,31,31
2019-09,A413,FEIRA DE SANTANA,BA,44.80000050365925,29,23.823333326975504,30,30
2019-10,A413,FEIRA DE SANTANA,BA,21.799999594688416,31,25.535483914036906,31,31
2019-11,A413,FEIRA DE SANTANA,BA,45.999998703598976,30,27.27333335876465,30,30
2019-12,A413,FEIRA DE SANTANA,BA,15.800000131130219,31,27.377419225631222,31,31
2010-01,A925,PORTO VELHO,RO,18.000000432133675,30,27.03387088160361,31,31
2010-02,A925,PORTO VELHO,RO,147.6000006645918,28,27.65178574834551,28,28
2010-03,A925,PORTO VELHO,RO,473.6000021994114,31,27.953225935659102,31,31
2010-04,A925,PORTO VELHO,RO,109.00000044703484,30,27.738333479563394,30,30
2010-05,A925,PORTO VELHO,RO,86.19999966025352,31,26.987096740353493,31,31
2010-06,A925,PORTO VELHO,RO,28.799999430775642,30,27.070000012715656,30,30
2010-07,A925,PORTO VELHO,RO,0.0,31,26.414516233628795,31,31
2010-08,A925,PORTO VELHO,RO,0.0,21,,18,31
2010-09,A925,PORTO VELHO,RO,,0,,0,30
2010-10,A925,PORTO VELHO,RO,,0,,0,31
2010-11,A925,PORTO VELHO,RO,,0,,0,30
2010-12,A925,PORTO VELHO,RO,228.20000000298023,29,27.083333460489907,30,31
2011-01,A925,PORTO VELHO,RO,312.39999783039093,31,26.830645099762947,31,31
2011-02,A925,PORTO VELHO,RO,322.6000013500452,28,26.564814814814813,27,28
2011-03,A925,PORTO VELHO,RO,302.2000013887882,29,26.985483938647853,31,31
2011-04,A925,PORTO VELHO,RO,230.40000353753567,30,27.236666615804037,30,30
2011-05,A925,PORTO VELHO,RO,66.19999898970127,31,27.006666628519692,30,31
2011-06,A925,PORTO VELHO,RO,,0,,0,30
2011-07,A925,PORTO VELHO,RO,,0,,0,31
2011-08,A925,PORTO VELHO,RO,,0,,0,31
2011-09,A925,PORTO VELHO,RO,,0,,0,30
2011-10,A925,PORTO VELHO,RO,,0,,0,31
2011-11,A925,PORTO VELHO,RO,90.20000112056732,24,27.683332959810894,24,30
2011-12,A925,PORTO VELHO,RO,440.2000013589859,30,27.09354825173655,31,31
2012-01,A925,PORTO VELHO,RO,333.4000006765127,31,26.585484012480705,31,31
2012-02,A925,PORTO VELHO,RO,423.99999859929085,28,26.303448315324456,29,29
2012-03,A925,PORTO VELHO,RO,484.99999548494816,30,26.774193548387096,31,31
2012-04,A925,PORTO VELHO,RO,128.59999863803387,30,27.19333330790202,30,30
2012-05,A925,PORTO VELHO,RO,130.19999940693378,28,26.959677450118527,31,31
2012-06,A925,PORTO VELHO,RO,94.20000232756138,29,26.27500009536743,30,30
2012-07,A925,PORTO VELHO,RO,6.0000001192092896,29,25.89516129032258,31,31
2012-08,A925,PORTO VELHO,RO,16.200000002980232,31,27.301612730949156,31,31
2012-09,A925,PORTO VELHO,RO,107.39999923110008,30,28.588333225250246,30,30
2012-10,A925,PORTO VELHO,RO,155.19999791681767,30,28.08225788608674,31,31
2012-11,A925,PORTO VELHO,RO,320.7999972552061,29,27.856666596730552,30,30
2012-12,A925,PORTO VELHO,RO,,5,,4,31
2013-01,A925,PORTO VELHO,RO,,0,,0,31
2013-02,A925,PORTO VELHO,RO,258.39999793469906,23,26.795652223669965,23,28
2013-03,A925,PORTO VELHO,RO,253.00000116229057,27,27.507142884390696,28,31
2013-04,A925,PORTO VELHO,RO,215.9999986588955,26,27.092307567596436,26,30
2013-05,A925,PORTO VELHO,RO,160.2000019401312,30,26.872580682077714,31,31
2013-06,A925,PORTO VELHO,RO,68.19999924302101,30,26.968333307902018,30,30
2013-07,A925,PORTO VELHO,RO,83.39999940991402,31,25.48548392326601,31,31
2013-08,A925,PORTO VELHO,RO,35.00000086426735,31,26.220967646568052,31,31
2013-09,A925,PORTO VELHO,RO,114.00000314414501,28,27.756666787465413,30,30
2013-10,A925,PORTO VELHO,RO,138.3999988436699,20,,19,31
2013-11,A925,PORTO VELHO,RO,,0,,0,30
2013-12,A925,PORTO VELHO,RO,366.3999981880188,27,27.35370346351906,27,31
2014-01,A925,PORTO VELHO,RO,416.4000022262335,30,27.038333257039387,30,31
2014-02,A925,PORTO VELHO,RO,239.0000018030405,27,26.717857122421265,28,28
2014-03,A925,PORTO VELHO,RO,232.60000012815,30,27.16612901995259,31,31
2014-04,A925,PORTO VELHO,RO,122.79999932646751,30,26.874999936421712,30,30
2014-05,A925,PORTO VELHO,RO,226.60000209510326,31,26.68064501977736,31,31
2014-06,A925,PORTO VELHO,RO,62.99999983608723,30,26.69999993642171,30,30
2014-07,A925,PORTO VELHO,RO,28.800000116229057,31,26.116128952272476,31,31
2014-08,A925,PORTO VELHO,RO,68.99999979138374,31,27.50322591104815,31,31
2014-09,A925,PORTO VELHO,RO,113.40000240504742,29,28.39333330790202,30,30
2014-10,A925,PORTO VELHO,RO,375.80000065267086,31,27.693548510151526,31,31
2014-11,A925,PORTO VELHO,RO,174.8000015169382,29,27.500000031789146,30,30
2014-12,A925,PORTO VELHO,RO,,9,,8,31
2015-01,A925,PORTO VELHO,RO,,0,,0,31
2015-02,A925,PORTO VELHO,RO,,19,,19,28
2015-03,A925,PORTO VELHO,RO,406.5999995172024,31,27.02096772963001,31,31
2015-04,A925,PORTO VELHO,RO,296.00000128149986,29,27.36499989827474,30,30
2015-05,A925,PORTO VELHO,RO,207.99999716877937,29,27.03064530895602,31,31
2015-06,A925,PORTO VELHO,RO,4.799999967217445,27,26.791304132212762,23,30
2015-07,A925,PORTO VELHO,RO,8.800000190734863,24,,6,31
2015-08,A925,PORTO VELHO,RO,,8,,0,31
2015-09,A925,PORTO VELHO,RO,31.199999764561653,27,,8,30
2015-10,A925,PORTO VELHO,RO,133.5999996960163,29,29.14629618326823,27,31
2015-11,A925,PORTO VELHO,RO,133.39999890327454,29,28.903333473205567,30,30
2015-12,A925,PORTO VELHO,RO,323.2000018656254,31,28.22499990463257,30,31
2016-01,A925,PORTO VELHO,RO,221.59999936819077,30,28.292857136045182,28,31
2016-02,A925,PORTO VELHO,RO,161.39999897778034,28,28.422916690508526,24,29
2016-03,A925,PORTO VELHO,RO,400.39999771118164,31,27.99200023651123,25,31
2016-04,A925,PORTO VELHO,RO,245.20000158250332,29,27.793750087420147,24,30
2016-05,A925,PORTO VELHO,RO,128.60000087320805,31,27.137930902941473,29,31
2016-06,A925,PORTO VELHO,RO,37.999999940395355,29,26.27499990463257,30,30
2016-07,A925,PORTO VELHO,RO,0.4000000059604645,27,,10,31
2016-08,A925,PORTO VELHO,RO,37.600000739097595,24,,1,31
2016-09,A925,PORTO VELHO,RO,130.80000045895576,30,27.637931001597437,29,30
2016-10,A925,PORTO VELHO,RO,181.80000050365925,31,28.34374996026357,24,31
2016-11,A925,PORTO VELHO,RO,117.60000024735928,26,27.93541657924652,24,30
2016-12,A925,PORTO VELHO,RO,199.40000136196613,27,27.239583253860474,24,31
2017-01,A925,PORTO VELHO,RO,328.59999607503414,30,27.074193554539836,31,31
2017-02,A925,PORTO VELHO,RO,391.4000056684017,26,26.806521705959153,23,28
2017-03,A925,PORTO VELHO,RO,332.8000008016825,30,27.2749999219721,22,31
2017-04,A925,PORTO VELHO,RO,128.79999873042107,29,,19,30
2017-05,A925,PORTO VELHO,RO,56.99999950826168,26,,4,31
2017-06,A925,PORTO VELHO,RO,,15,,3,30
2017-07,A925,PORTO VELHO,RO,,0,,0,31
2017-08,A925,PORTO VELHO,RO,,12,,12,31
2017-09,A925,PORTO VELHO,RO,,16,,6,30
2017-10,A925,PORTO VELHO,RO,56.59999905526638,26,,4,31
2017-11,A925,PORTO VELHO,RO,65.39999932050705,26,,11,30
2017-12,A925,PORTO VELHO,RO,258.79999800026417,30,27.268965458047802,29,31
2018-01,A925,PORTO VELHO,RO,449.2000035941601,31,27.19516141953007,31,31
2018-02,A925,PORTO VELHO,RO,364.4000026732683,28,26.716666610152632,27,28
2018-03,A925,PORTO VELHO,RO,259.400000885129,31,27.435483932495117,31,31
2018-04,A925,PORTO VELHO,RO,277.99999636411667,30,27.19333340326945,30,30
2018-05,A925,PORTO VELHO,RO,73.40000087022781,31,27.186666679382324,30,31
2018-06,A925,PORTO VELHO,RO,7.799999937415123,26,,14,30
2018-07,A925,PORTO VELHO,RO,,0,,0,31
2018-08,A925,PORTO VELHO,RO,,7,,5,31
2018-09,A925,PORTO VELHO,RO,,3,,2,30
2018-10,A925,PORTO VELHO,RO,116.00000001490116,31,28.308064429990708,31,31
2018-11,A925,PORTO VELHO,RO,160.19999992847443,29,28.03666655222575,30,30
2018-12,A925,PORTO VELHO,RO,373.4000014960766,31,27.109677468576738,31,31
2019-01,A925,PORTO VELHO,RO,315.7999986708164,31,27.11935458644744,31,31
2019-02,A925,PORTO VELHO,RO,378.9999987334013,27,27.292857238224574,28,28
2019-03,A925,PORTO VELHO,RO,289.6000003069639,31,27.84999985848704,31,31
